Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
5-Apr-21,EQ,306.8,311.7,297.2,307.75,305.5,305.05,304.12,357,65.4,"6,61,78,755","20,12,61,69,223.85","3,46,981"
1-Apr-21,EQ,306.75,309.85,303.05,301.8,307.25,307.75,306.29,357,64.8,"4,40,88,352","13,50,38,16,549.80","2,68,091"
31-Mar-21,EQ,299,307.5,297.5,297.05,301.45,301.8,303.68,357,64.8,"5,85,69,012","17,78,63,99,693.80","3,25,482"
30-Mar-21,EQ,300.5,301.3,292.7,296.4,297.05,297.05,296.64,357,64.8,"4,52,57,627","13,42,53,25,715.15","2,67,495"
26-Mar-21,EQ,290.5,301.4,290.5,285.55,296.75,296.4,296.4,357,63.5,"8,09,24,011","23,98,55,34,796.25","4,34,783"
25-Mar-21,EQ,294,294,282.25,294.45,286,285.55,287.04,357,63.5,"8,45,28,317","24,26,27,13,318.75","5,11,962"
24-Mar-21,EQ,303.55,305,293.2,307.4,294.75,294.45,299.54,357,63.5,"6,15,23,819","18,42,90,97,083.30","3,94,777"
23-Mar-21,EQ,305,312.25,304,303.05,306.9,307.4,308.61,357,63.5,"6,02,40,483","18,59,07,65,503.80","3,49,957"
22-Mar-21,EQ,306.45,307.5,300.1,308.95,302.85,303.05,303.74,357,63.5,"5,63,85,019","17,12,61,78,093.25","3,38,962"
19-Mar-21,EQ,303.5,311,290.2,307,308.2,308.95,302.07,357,63.5,"10,99,32,681","33,20,70,43,605.15","5,62,664"
18-Mar-21,EQ,311,316.6,299.75,305.8,308,307,309.64,357,63.5,"7,37,31,921","22,83,06,26,649.15","4,22,219"
17-Mar-21,EQ,318.6,320,304,319.95,305.5,305.8,312.19,357,63.5,"4,72,62,481","14,75,51,01,722.35","3,15,250"
16-Mar-21,EQ,321,321.9,315.1,318.55,319,319.95,318.53,357,63.5,"3,92,67,404","12,50,79,25,887.45","2,28,406"
15-Mar-21,EQ,320,320.4,310.05,317.55,318.2,318.55,314.73,357,63.5,"4,50,83,228","14,18,89,06,470.40","3,07,122"
12-Mar-21,EQ,325.05,326.5,314.15,321.45,317.45,317.55,320.29,357,63.5,"4,83,60,842","15,48,94,75,023.45","3,19,107"
10-Mar-21,EQ,319.5,324.45,316.7,315.2,321.75,321.45,321.13,357,63.5,"5,86,43,853","18,83,21,96,592.95","3,32,869"
9-Mar-21,EQ,325,328.35,309.6,321.25,315.15,315.2,318.35,357,63.5,"7,47,02,208","23,78,14,68,293.10","4,43,980"
8-Mar-21,EQ,331.75,331.75,318.8,325.15,321.35,321.25,324.4,357,63.5,"8,19,25,952","26,57,67,57,573.30","5,47,672"
5-Mar-21,EQ,333,337.85,319.7,339.2,326.45,325.15,329.04,357,63.5,"8,67,38,909","28,54,04,86,583.50","5,11,915"
4-Mar-21,EQ,339,345.4,337.3,348.5,340,339.2,341.5,357,63.5,"5,98,63,169","20,44,35,08,606.45","3,65,276"
3-Mar-21,EQ,348.65,357,346.5,345.75,347.1,348.5,351.7,357,63.5,"9,20,06,451","32,35,85,33,060.50","5,27,778"
2-Mar-21,EQ,331.1,347.2,326.45,328.3,345.25,345.75,339.18,347.2,63.5,"12,77,08,761","43,31,64,83,891.45","7,28,843"
1-Mar-21,EQ,330,331.85,322.7,322.95,327.7,328.3,327.28,341.9,63.5,"6,11,90,868","20,02,66,65,753.85","3,52,381"
26-Feb-21,EQ,323,332.95,318.85,333.15,321.9,322.95,324.69,341.9,63.5,"9,19,01,339","29,83,92,13,809.50","4,93,729"
25-Feb-21,EQ,325.35,334.7,323.25,321.65,333.6,333.15,328.91,341.9,63.5,"6,45,14,912","21,21,95,67,491.35","3,52,535"
24-Feb-21,EQ,325,330,316.5,324,321.2,321.65,324.47,341.9,63.5,"5,08,21,757","16,48,99,74,873.85","2,87,089"
23-Feb-21,EQ,308.5,328.9,308.5,304.5,324.6,324,319.8,341.9,63.5,"13,33,10,157","42,63,24,30,245.10","6,96,488"
22-Feb-21,EQ,312.45,313.9,302.15,311.85,302.6,304.5,308,341.9,63.5,"5,77,23,298","17,77,85,79,106.10","3,41,152"
19-Feb-21,EQ,321.95,321.95,301.4,323.85,312.45,311.85,313.32,341.9,63.5,"8,02,74,683","25,15,15,76,757.90","5,16,227"
18-Feb-21,EQ,331.5,331.75,321.1,330.15,323,323.85,327.39,341.9,63.5,"4,92,04,247","16,10,89,57,682.00","3,05,338"
17-Feb-21,EQ,326.9,334.25,325.45,329.2,329.7,330.15,329.78,341.9,63.5,"5,21,50,941","17,19,84,62,740.05","2,88,923"
16-Feb-21,EQ,335.45,337.9,327.5,333.35,329,329.2,331.95,341.9,63.5,"6,59,43,843","21,89,03,04,400.55","3,49,911"
15-Feb-21,EQ,329.9,335.8,324,325.4,331.9,333.35,329.83,341.9,63.5,"7,86,80,452","25,95,07,95,655.45","4,18,089"
12-Feb-21,EQ,326.4,330.5,321.25,325,324.55,325.4,326.36,341.9,63.5,"6,40,93,642","20,91,74,50,086.00","3,44,490"
11-Feb-21,EQ,326.45,331.35,323.4,328.9,324.9,325,326.77,341.9,63.5,"5,52,57,166","18,05,65,63,766.25","3,17,814"
10-Feb-21,EQ,326,332.65,319.5,325.05,328.55,328.9,325.62,341.9,63.5,"9,34,66,949","30,43,48,33,762.05","4,74,065"
9-Feb-21,EQ,337,338.5,322.2,335.95,325.85,325.05,328.65,341.9,63.5,"10,59,81,081","34,83,03,28,895.75","5,96,440"
8-Feb-21,EQ,318.75,339.25,318,315.9,336.55,335.95,328.1,341.9,63.5,"10,21,23,614","33,50,69,55,689.95","5,97,813"
5-Feb-21,EQ,327.6,330,312.6,326.15,318.45,315.9,319.24,341.9,63.5,"10,35,12,235","33,04,55,00,229.25","6,20,367"
4-Feb-21,EQ,329,334.5,322.45,331,326.1,326.15,328.68,341.9,63.5,"12,10,33,002","39,78,15,97,113.25","6,93,061"
3-Feb-21,EQ,339.2,341.9,326.2,322,331.2,331,334.33,341.9,63.5,"22,41,90,114","74,95,45,16,287.10","10,57,040"
2-Feb-21,EQ,293.6,328.85,290.4,279.6,326.95,322,308.75,328.85,63.5,"25,19,65,965","77,79,48,18,724.65","12,01,928"
1-Feb-21,EQ,269.75,282,255.35,262.7,280.3,279.6,269.6,306.9,63.5,"16,56,55,500","44,66,06,33,817.45","7,97,774"
29-Jan-21,EQ,273,278.8,260.6,266.8,262.35,262.7,270.74,306.9,63.5,"13,84,42,348","37,48,13,89,731.10","5,88,270"
28-Jan-21,EQ,260.05,273.4,259.05,267.5,266,266.8,266.8,306.9,63.5,"12,91,56,876","34,45,94,98,740.45","5,43,019"
27-Jan-21,EQ,274.9,275,265.7,279.15,266.75,267.5,269.62,306.9,63.5,"12,65,86,833","34,13,05,26,615.40","5,77,227"
25-Jan-21,EQ,296.9,299.5,277.35,289.35,278.7,279.15,284.75,306.9,63.5,"16,43,46,913","46,79,73,25,645.85","7,26,552"
22-Jan-21,EQ,295.95,306.9,278.35,290.6,290.85,289.35,296.37,306.9,63.5,"31,60,08,609","93,65,67,07,364.20","13,18,669"
21-Jan-21,EQ,281,299,280,274.9,292.45,290.6,291.38,299,63.5,"28,36,14,463","82,63,86,47,239.00","11,24,524"
20-Jan-21,EQ,260,277.5,258.85,258.65,274.4,274.9,271.49,277.5,63.5,"20,51,45,151","55,69,53,62,793.25","8,28,086"
19-Jan-21,EQ,251.5,261.7,251.3,245.95,258.75,258.65,256.26,264.65,63.5,"13,68,61,059","35,07,23,93,058.90","5,22,685"
18-Jan-21,EQ,261.65,262.45,241.15,260.3,244.5,245.95,249.46,264.65,63.5,"17,33,83,224","43,25,13,33,303.50","6,51,158"
15-Jan-21,EQ,246,264.65,242.6,245.1,261.6,260.3,255.48,264.65,63.5,"25,00,38,029","63,87,96,88,196.45","9,07,714"
14-Jan-21,EQ,242.85,249.8,238.6,242.6,245.25,245.1,244.21,252.4,63.5,"8,68,19,519","21,20,23,97,636.60","3,79,083"
13-Jan-21,EQ,242.9,248.8,238.4,237.8,242.85,242.6,243.45,252.4,63.5,"16,46,49,387","40,08,40,35,851.50","6,12,651"
12-Jan-21,EQ,227,252.4,224.1,220.65,237.25,237.8,238.18,252.4,63.5,"39,05,77,839","93,02,94,95,460.45","13,03,825"
11-Jan-21,EQ,199.9,225.4,199.65,198.15,223.2,220.65,211.45,225.4,63.5,"18,24,83,100","38,58,55,23,226.80","6,35,889"
8-Jan-21,EQ,198.75,201.5,197.1,196.75,197.85,198.15,199.44,201.7,63.5,"5,39,91,568","10,76,81,26,835.90","1,91,216"
7-Jan-21,EQ,197,200.35,195.1,195.4,196.5,196.75,198.02,201.7,63.5,"6,60,24,848","13,07,39,13,349.50","2,32,249"
6-Jan-21,EQ,194.45,197.6,190.65,193.2,194.9,195.4,194.82,201.7,63.5,"7,56,21,947","14,73,23,65,582.35","3,02,100"
5-Jan-21,EQ,187.1,193.9,185.05,191.3,193,193.2,188.96,201.7,63.5,"7,57,52,593","14,31,39,31,037.85","2,99,902"
4-Jan-21,EQ,191.8,193,188.75,186.5,191.15,191.3,191.13,201.7,63.5,"6,39,80,597","12,22,87,65,285.55","2,53,278"
1-Jan-21,EQ,184.95,187,184.5,183.85,186.55,186.5,185.68,201.7,63.5,"2,73,34,421","5,07,53,65,028.55","1,10,094"
31-Dec-20,EQ,184.85,187.5,182.8,184.15,183.5,183.85,185.33,201.7,63.5,"4,89,78,310","9,07,72,20,422.90","1,82,333"
30-Dec-20,EQ,183.1,185.4,180.4,183.45,184.85,184.15,182.49,201.7,63.5,"3,85,76,159","7,03,97,50,093.50","1,40,846"
29-Dec-20,EQ,187.9,188.45,181.1,186.35,183.5,183.45,184.51,201.7,63.5,"7,13,18,085","13,15,91,22,342.40","2,88,808"
28-Dec-20,EQ,179.85,187.4,179,175.95,186,186.35,184.4,201.7,63.5,"9,80,12,135","18,07,36,34,113.15","3,56,065"
24-Dec-20,EQ,172,178,172,169.2,175.8,175.95,175.59,201.7,63.5,"7,38,31,319","12,96,37,47,737.15","2,54,698"
23-Dec-20,EQ,165,169.7,163.4,164.95,169.5,169.2,166.94,201.7,63.5,"5,69,30,071","9,50,37,42,280.20","1,97,114"
22-Dec-20,EQ,164.55,169.2,156.7,164.55,165.05,164.95,161.45,201.7,63.5,"11,00,09,846","17,76,13,21,437.50","4,07,075"
21-Dec-20,EQ,176,177.55,162.5,180.55,163.5,164.55,170.86,201.7,63.5,"7,55,82,907","12,91,43,14,394.40","3,32,579"
18-Dec-20,EQ,180.9,181.5,176.65,181.7,180.4,180.55,179.59,201.7,63.5,"4,60,65,197","8,27,29,22,292.35","1,42,599"
17-Dec-20,EQ,184,184,180.65,182.55,181.3,181.7,182.75,201.7,63.5,"3,41,01,954","6,23,22,61,080.20","1,19,653"
16-Dec-20,EQ,181,183.8,180.1,178.9,182.25,182.55,182.28,201.7,63.5,"5,12,59,394","9,34,37,91,573.45","1,76,362"
15-Dec-20,EQ,176.45,179.7,173.25,177.65,178.9,178.9,175.7,201.7,63.5,"4,11,90,341","7,23,70,31,319.90","1,73,128"
14-Dec-20,EQ,181,181.5,176.7,178.85,177.9,177.65,178.12,201.7,63.5,"3,31,86,273","5,91,10,41,528.75","1,32,474"
11-Dec-20,EQ,177.95,181.45,176.5,177.6,178.2,178.85,179.3,201.7,63.5,"4,30,65,542","7,72,17,27,569.50","1,77,254"
10-Dec-20,EQ,182.7,182.7,176.4,182.7,177.95,177.6,178.33,201.7,63.5,"3,83,68,777","6,84,23,70,815.25","1,60,033"
9-Dec-20,EQ,183,186.4,181.65,181.8,182.85,182.7,183.87,201.7,63.5,"4,03,00,535","7,41,01,71,899.10","1,79,777"
8-Dec-20,EQ,184.95,185.7,178.95,183.55,181.75,181.8,182.23,201.7,63.5,"4,21,43,391","7,67,98,76,271.05","1,78,817"
7-Dec-20,EQ,184.45,186.45,182.7,184.15,183.9,183.55,184.4,201.7,63.5,"2,98,02,472","5,49,55,10,398.50","1,18,659"
4-Dec-20,EQ,186.5,188.8,182.2,184.85,184.25,184.15,185.44,201.7,63.5,"4,79,95,639","8,90,05,42,774.70","1,90,324"
3-Dec-20,EQ,185,186,183.25,183.6,185,184.85,184.78,201.7,63.5,"3,33,32,481","6,15,93,03,793.85","1,40,459"
2-Dec-20,EQ,184,187.35,181.1,179.75,183.3,183.6,184.35,201.7,63.5,"8,81,07,889","16,24,29,24,919.00","3,11,386"
1-Dec-20,EQ,182.35,182.4,178.1,180.35,179.85,179.75,179.94,201.7,63.5,"4,88,81,250","8,79,55,51,167.40","1,99,976"
27-Nov-20,EQ,174.65,183.85,174.65,173.75,178.65,180.35,181.13,201.7,63.5,"12,59,26,062","22,80,86,80,610.25","4,04,522"
26-Nov-20,EQ,171.6,175,171.05,171.45,174.65,173.75,172.44,201.7,63.5,"3,90,94,724","6,74,16,76,312.80","1,53,282"
25-Nov-20,EQ,175,176.8,169.25,172.05,170.95,171.45,173.82,201.7,63.5,"5,43,66,608","9,44,98,00,832.10","2,37,171"
24-Nov-20,EQ,171.85,175.5,171.1,170.7,172,172.05,173.64,201.7,63.5,"4,76,95,247","8,28,16,42,645.30","2,08,912"
23-Nov-20,EQ,169.5,173.9,165.55,169.1,170.45,170.7,169.75,201.7,63.5,"5,45,66,251","9,26,28,61,649.50","2,23,504"
20-Nov-20,EQ,170.05,171.55,165.55,167.95,168.3,169.1,168.89,201.7,63.5,"6,69,35,703","11,30,49,49,881.45","2,82,455"
19-Nov-20,EQ,171.4,176.35,166.55,173.5,166.95,167.95,172,201.7,63.5,"10,94,49,407","18,82,53,47,151.75","3,72,052"
18-Nov-20,EQ,158.85,178.8,158.55,158,173,173.5,167.95,201.7,63.5,"17,18,01,183","28,85,48,26,175.25","5,51,801"
17-Nov-20,EQ,152.5,159.35,152.2,148.85,158,158,155.6,201.7,63.5,"8,26,44,841","12,85,92,06,594.55","3,58,314"
14-Nov-20,EQ,148.7,150.8,148,146.35,148.45,148.85,149.5,201.7,63.5,"1,17,49,453","1,75,65,13,865.15","97,665"
13-Nov-20,EQ,150,150,145.35,151.2,146.2,146.35,147.35,201.7,63.5,"3,25,66,537","4,79,88,21,289.35","1,47,362"
12-Nov-20,EQ,150.95,153.85,150,150.95,151.15,151.2,151.84,201.7,63.5,"5,61,45,517","8,52,50,42,199.75","1,89,533"
11-Nov-20,EQ,146.5,151.5,145.65,146,151.1,150.95,148.92,201.7,63.5,"7,85,83,629","11,70,25,11,653.20","2,52,397"
10-Nov-20,EQ,144.05,146.7,142.75,141,145.9,146,144.94,201.7,63.5,"6,87,94,369","9,97,11,84,928.45","2,29,226"
9-Nov-20,EQ,140.6,141.5,138.7,139,141.05,141,140.37,201.7,63.5,"4,02,77,460","5,65,37,62,480.85","1,44,723"
6-Nov-20,EQ,137.65,142.3,137.65,137.65,138.7,139,140.04,201.7,63.5,"6,79,66,815","9,51,83,15,913.35","2,19,687"
5-Nov-20,EQ,137,138,136,135.9,137.65,137.65,137.16,201.7,63.5,"3,89,28,602","5,33,94,16,418.95","1,35,309"
4-Nov-20,EQ,135.6,137,134,134.1,135.65,135.9,135.35,201.7,63.5,"4,46,75,934","6,04,67,13,196.20","1,35,790"
3-Nov-20,EQ,135,137.4,133.55,132.85,133.9,134.1,135.23,201.7,63.5,"5,20,71,476","7,04,16,44,361.70","1,75,863"
2-Nov-20,EQ,133.65,134,131.1,132.65,132.7,132.85,132.46,201.7,63.5,"4,03,88,690","5,34,98,33,493.65","1,33,563"
30-Oct-20,EQ,133.2,134.5,130.3,131.9,133.2,132.65,132.39,201.7,63.5,"5,11,28,679","6,76,91,24,459.40","1,80,110"
29-Oct-20,EQ,132,133,130,134.8,132,131.9,131.45,201.7,63.5,"6,66,34,175","8,75,93,23,437.70","2,27,711"
28-Oct-20,EQ,139,143.25,133.5,135.65,134.75,134.8,138.52,201.7,63.5,"15,23,61,862","21,10,45,06,025.10","4,73,350"
27-Oct-20,EQ,134.15,136.75,130.85,133.7,136.65,135.65,134.38,201.7,63.5,"5,68,61,313","7,64,11,52,363.75","2,04,736"
26-Oct-20,EQ,138.4,140.8,131.25,137,133.65,133.7,135.51,201.7,63.5,"8,85,33,181","11,99,67,20,996.50","3,10,965"
23-Oct-20,EQ,134.9,138.9,134.1,133.5,136.65,137,136.74,201.7,63.5,"6,87,12,845","9,39,59,66,779.25","2,54,495"
22-Oct-20,EQ,129.7,134.6,128.45,130.25,134.25,133.5,131.66,201.7,63.5,"4,88,08,808","6,42,59,30,305.10","1,82,545"
21-Oct-20,EQ,131.05,133.1,128.3,129.65,130.6,130.25,131.03,201.7,63.5,"3,92,52,680","5,14,34,73,415.85","2,02,411"
20-Oct-20,EQ,128.1,130.3,126.35,128.25,129.35,129.65,128.12,201.7,63.5,"2,74,70,025","3,51,94,66,619.35","1,21,548"
19-Oct-20,EQ,129.8,130.4,127.8,127.75,128.25,128.25,128.81,201.7,63.5,"3,31,61,414","4,27,13,56,554.10","1,49,958"
16-Oct-20,EQ,129.4,130.05,126,126.95,127.8,127.75,127.72,201.7,63.5,"6,25,54,211","7,98,96,28,143.30","2,08,292"
15-Oct-20,EQ,131.5,134.35,126.5,130.7,126.55,126.95,130.76,201.7,63.5,"6,40,04,610","8,36,90,72,219.05","2,34,276"
14-Oct-20,EQ,133.75,134.65,128.8,134.1,130.5,130.7,130.71,201.7,63.5,"4,57,92,723","5,98,57,19,549.80","1,79,136"
13-Oct-20,EQ,135.4,137.1,132.85,135.9,133.95,134.1,134.89,201.7,63.5,"3,89,73,857","5,25,71,95,327.25","1,43,477"
12-Oct-20,EQ,139.65,139.65,133,138.45,135.9,135.9,135.67,201.7,63.5,"3,92,79,464","5,32,92,18,690.75","1,43,425"
9-Oct-20,EQ,141.15,142.65,138,140.95,138.6,138.45,139.59,201.7,63.5,"3,70,97,517","5,17,85,67,429.05","1,34,757"
8-Oct-20,EQ,142.85,143.5,139.6,141,141.15,140.95,141.3,201.7,63.5,"4,09,43,141","5,78,50,76,340.80","1,38,293"
7-Oct-20,EQ,144.25,144.5,139.8,144.75,141.15,141,141.93,201.7,63.5,"6,82,74,103","9,68,99,21,396.00","2,26,108"
6-Oct-20,EQ,138,145.8,136,133.9,144.45,144.75,143.13,201.7,63.5,"16,20,47,240","23,19,36,14,030.45","5,02,876"
5-Oct-20,EQ,136.95,137.5,132.05,133.5,134.2,133.9,134.39,201.7,63.5,"5,52,68,395","7,42,76,41,026.70","1,64,992"
1-Oct-20,EQ,135.9,136.5,132.55,133.3,133.85,133.5,134.7,201.7,63.5,"4,04,91,787","5,45,41,41,488.50","1,46,860"
30-Sep-20,EQ,131.55,134.4,130.3,131.7,133.4,133.3,132.74,201.7,63.5,"4,88,59,151","6,48,55,67,787.80","1,42,415"
29-Sep-20,EQ,134.95,136,130.7,132.85,131.95,131.7,132.67,201.7,63.5,"6,33,67,335","8,40,67,25,947.75","1,95,477"
28-Sep-20,EQ,128.9,134.3,127.5,127.25,133.1,132.85,132.37,201.7,63.5,"6,18,30,960","8,18,44,23,328.70","2,11,738"
25-Sep-20,EQ,123.7,128.35,123.1,122.8,127,127.25,125.92,201.7,63.5,"6,50,42,619","8,18,99,82,129.00","2,28,746"
24-Sep-20,EQ,127.9,128.8,122.15,131.4,122.75,122.8,125.21,201.7,63.5,"6,24,23,543","7,81,60,10,130.90","2,64,670"
23-Sep-20,EQ,135.5,136.7,127.9,133.1,131.4,131.4,132.13,201.7,63.5,"7,49,83,029","9,90,78,46,374.45","2,39,508"
22-Sep-20,EQ,138,138.15,129.65,137.45,133.85,133.1,133.16,201.7,63.5,"8,72,98,376","11,62,49,78,140.70","3,00,880"
21-Sep-20,EQ,147.75,147.75,135.5,147.9,136.3,137.45,141.58,201.7,63.5,"6,47,35,434","9,16,55,61,173.85","2,59,712"
18-Sep-20,EQ,148.7,150.5,146.25,147.65,147.75,147.9,148.7,201.7,63.5,"4,62,71,652","6,88,06,73,993.80","1,60,380"
17-Sep-20,EQ,150.8,151,146.2,151.45,147.75,147.65,148.23,201.7,63.5,"4,81,19,523","7,13,26,93,233.60","1,89,486"
16-Sep-20,EQ,149.2,154.3,148.55,148.4,151,151.45,152.38,201.7,63.5,"8,50,57,870","12,96,08,05,723.15","3,10,895"
15-Sep-20,EQ,149.4,149.4,146.55,148.55,148.9,148.4,147.91,201.7,63.5,"4,28,87,987","6,34,33,91,226.80","1,49,199"
14-Sep-20,EQ,147.2,151.1,145.5,144.3,147.15,148.55,148.41,201.7,63.5,"8,45,06,253","12,54,16,94,740.90","3,08,205"
11-Sep-20,EQ,143.1,146.8,141.65,143.3,143.65,144.3,144.31,201.7,63.5,"6,51,37,801","9,39,99,13,625.00","2,19,391"
10-Sep-20,EQ,142.8,144.5,138,140.1,143.1,143.3,142.21,201.7,63.5,"7,96,06,710","11,32,05,04,743.45","2,63,631"
9-Sep-20,EQ,141,141.75,135.7,142.3,140.65,140.1,138.6,201.7,63.5,"10,53,58,206","14,60,25,96,240.75","2,97,038"
8-Sep-20,EQ,149.45,149.6,141.2,149.4,142.35,142.3,145.64,201.7,63.5,"7,62,97,951","11,11,19,95,747.35","2,51,056"
7-Sep-20,EQ,150,152,148,147.8,149,149.4,149.73,201.7,63.5,"8,26,19,417","12,37,09,00,506.60","2,95,645"
4-Sep-20,EQ,147.9,153.65,147,151.85,147.6,147.8,150.41,201.7,63.5,"9,55,65,047","14,37,38,68,490.35","3,18,751"
3-Sep-20,EQ,151.6,155.2,149.55,150.3,151.45,151.85,152.39,201.7,63.5,"11,01,56,875","16,78,70,61,799.10","3,55,201"
2-Sep-20,EQ,144.3,151.65,141.45,143.8,151.5,150.3,146.2,201.7,63.5,"7,49,51,550","10,95,79,76,732.85","2,46,918"
1-Sep-20,EQ,143.4,145.15,140.4,143.2,144,143.8,142.74,201.7,63.5,"5,88,11,608","8,39,46,46,496.00","1,85,102"
31-Aug-20,EQ,144.5,147.95,138.2,142.8,142.1,143.2,144.19,201.7,63.5,"16,05,64,520","23,15,12,93,812.15","4,30,759"
28-Aug-20,EQ,144.15,146.2,140.5,144.25,142.75,142.8,143.07,201.7,63.5,"9,51,96,419","13,61,97,93,279.20","2,96,547"
27-Aug-20,EQ,140.1,146.85,139.3,137.9,143.6,144.25,143.14,201.7,63.5,"18,13,82,530","25,96,25,63,255.05","5,27,074"
26-Aug-20,EQ,130.5,139,128.35,127.1,138.4,137.9,133.87,201.7,63.5,"19,75,16,356","26,44,17,65,429.90","5,83,201"
25-Aug-20,EQ,121.8,128.35,121.1,121.2,127.65,127.1,125.13,201.7,63.5,"9,02,67,008","11,29,46,60,730.25","2,68,606"
24-Aug-20,EQ,122,123,120.8,120.9,121.1,121.2,121.72,201.7,63.5,"3,12,96,668","3,80,94,59,829.90","1,06,961"
21-Aug-20,EQ,124.2,124.2,120.15,121.7,121.25,120.9,121.91,201.7,63.5,"4,86,50,670","5,93,08,90,162.85","1,71,419"
20-Aug-20,EQ,123.45,125.65,121.1,125.15,121.85,121.7,123.35,201.7,63.5,"4,35,33,457","5,37,00,47,661.00","1,67,940"
19-Aug-20,EQ,127,127.6,124.75,125.6,125.3,125.15,126.17,201.7,63.5,"4,51,33,950","5,69,45,68,520.25","1,37,522"
18-Aug-20,EQ,124,127.5,123.6,123.55,125.55,125.6,125.5,201.7,63.5,"6,21,54,483","7,80,06,96,583.95","1,86,007"
17-Aug-20,EQ,124.5,126.25,120.6,124.6,123.7,123.55,123.93,201.7,63.5,"6,11,54,591","7,57,90,31,713.95","1,94,650"
14-Aug-20,EQ,131.15,132.65,123.7,131.15,124.85,124.6,127.78,201.7,63.5,"7,50,34,602","9,58,77,10,674.25","2,84,236"
13-Aug-20,EQ,126.1,131.9,124.4,125.35,131.1,131.15,128.74,201.7,63.5,"9,54,90,351","12,29,36,36,061.65","3,14,690"
12-Aug-20,EQ,121,126.4,120.6,122.3,125,125.35,123.54,201.7,63.5,"5,07,15,485","6,26,52,04,115.25","1,81,485"
11-Aug-20,EQ,125,125.8,121.4,123.85,122.55,122.3,123.12,201.7,63.5,"5,02,25,180","6,18,39,49,984.50","1,51,464"
10-Aug-20,EQ,119.95,124.7,119.7,119.1,123.35,123.85,122.9,201.7,63.5,"7,10,95,910","8,73,73,39,637.05","2,43,534"
7-Aug-20,EQ,117,119.7,116,116.8,118.9,119.1,118.33,201.7,63.5,"5,64,89,837","6,68,44,20,204.70","1,69,070"
6-Aug-20,EQ,116.2,117.7,115.5,115.4,117.15,116.8,116.46,201.7,63.5,"6,00,93,689","6,99,83,80,454.20","1,61,993"
5-Aug-20,EQ,112.4,117.65,112,111.45,115.55,115.4,114.71,201.7,63.5,"9,93,72,353","11,39,87,98,628.65","2,66,743"
4-Aug-20,EQ,112.95,115.1,110.8,113.05,111.15,111.45,112.99,201.7,63.5,"9,59,06,991","10,83,68,85,472.50","2,70,181"
3-Aug-20,EQ,103,114.4,102.9,104.65,111.7,113.05,111.21,201.7,63.5,"19,47,65,847","21,65,94,57,969.70","5,22,686"
31-Jul-20,EQ,104,105.4,102.3,103.65,105.05,104.65,103.62,201.7,63.5,"3,38,09,020","3,50,32,35,249.05","1,15,278"
30-Jul-20,EQ,106.4,106.75,102.85,105.75,103.25,103.65,104.75,201.7,63.5,"3,33,82,883","3,49,67,99,099.30","1,28,190"
29-Jul-20,EQ,108.1,108.75,104.85,106.45,105.7,105.75,107.06,201.7,63.5,"4,45,61,874","4,77,09,24,220.50","1,48,403"
28-Jul-20,EQ,102.3,107.2,102,101.7,106.2,106.45,105.32,201.7,63.5,"6,42,71,556","6,76,93,64,530.50","2,01,485"
27-Jul-20,EQ,104,104.5,101.3,103.75,101.9,101.7,102.52,201.7,63.5,"2,96,46,442","3,03,94,12,219.05","1,08,291"
24-Jul-20,EQ,104.7,105.5,102.7,106.05,103.65,103.75,103.96,201.7,63.5,"3,93,66,097","4,09,25,98,759.20","1,41,124"
23-Jul-20,EQ,105.45,106.45,104.7,105.15,106,106.05,105.82,201.7,63.5,"3,07,22,468","3,25,10,15,129.10","1,10,868"
22-Jul-20,EQ,108.5,109.75,104.25,108.45,105.45,105.15,106.63,201.7,63.5,"5,07,40,709","5,41,03,89,990.60","1,45,177"
21-Jul-20,EQ,106,109.7,105.5,105.05,108.15,108.45,108.29,201.7,63.5,"6,60,09,182","7,14,80,58,532.50","2,03,404"
20-Jul-20,EQ,106.35,106.35,103.85,106.4,104.95,105.05,104.89,201.7,63.5,"3,97,87,958","4,17,33,85,092.95","1,39,285"
17-Jul-20,EQ,103.65,106.95,103.3,102.95,106.35,106.4,105.36,201.7,63.5,"4,20,80,407","4,43,36,55,800.35","1,24,209"
16-Jul-20,EQ,103.95,103.95,100.6,103.2,102.95,102.95,102.04,201.7,63.5,"4,43,34,635","4,52,37,94,662.95","1,39,777"
15-Jul-20,EQ,106.8,106.8,102.5,105.15,103.45,103.2,104.91,201.7,63.5,"4,96,88,858","5,21,28,39,571.65","1,39,212"
14-Jul-20,EQ,106.9,107.55,104.1,108,105.2,105.15,105.61,201.7,63.5,"4,69,26,242","4,95,58,88,824.45","1,57,141"
13-Jul-20,EQ,108.85,112.1,106.85,107.6,108.3,108,109.45,201.7,63.5,"8,19,00,473","8,96,36,98,527.05","2,42,525"
10-Jul-20,EQ,106.7,108.6,105.4,106.95,107.25,107.6,107.29,201.7,63.5,"6,46,94,703","6,94,10,70,227.55","1,94,661"
9-Jul-20,EQ,106.3,108.95,104.65,105.35,107.4,106.95,106.29,201.7,63.5,"5,44,92,889","5,79,19,59,319.15","1,68,116"
8-Jul-20,EQ,109.5,110.85,104.2,109.05,105.6,105.35,108.26,201.7,63.5,"5,58,90,628","6,05,04,49,265.85","1,78,778"
